FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,len,subdomain,longest_word,sld,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Fwd IAT Mean,Bwd IAT Mean,Flow IAT Mean,Flow Packets/s,Flow Bytes/s
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,46242,1,1,64.0,117.0,64.0,117.0,21.62536222,21.62536222,0.0,0.0,46242.0,43.25072445,3914.190563
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,60692,1,1,46.0,106.0,46.0,106.0,16.47663613,16.47663613,0.0,0.0,60692.0,32.95327226,2504.448692
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,48,2,0,54.0,0.0,27.0,0.0,41666.66666666666,0.0,48.0,0.0,48.0,41666.66666666666,1125000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,209671,200,0,88000.0,0.0,440.0,0.0,953.8753571070868,0.0,1053.6231155778903,0.0,1053.6231155778903,953.8753571070868,419705.1571271182
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,205,2,2,72.0,192.0,36.0,96.0,9756.097561,9756.097561,48.0,4.0,68.33333333,19512.19512,1287804.878
23,0,0,21,0,3.2587885564709085,2,3,16,7.0,17,0,3287,8732,23682,2,2,70.0,158.0,35.0,79.0,84.45232666,84.45232666,3.0,4.0,7894.0,168.9046533,9627.565239
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23626,1,1,46.0,62.0,46.0,62.0,42.32625074,42.32625074,0.0,0.0,23626.0,84.65250148,4571.23508
18,0,0,16,0,3.4157905090533163,2,3,12,5.333333333333333,13,0,2810,8690,21113,2,2,86.0,366.0,43.0,183.0,94.72836640932128,94.72836640932128,2.0,2.0,7037.666666666666,189.4567328186425,21408.610808506608
11,0,0,10,0,2.625,1,2,7,5.0,8,0,1592,4653,47199,174,0,75984.0,0.0,436.6896551724138,0.0,3686.518782177589,0.0,272.8265895953758,0.0,272.8265895953758,3686.518782177589,1609864.6157757582
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,252,2,0,2880.0,0.0,1440.0,0.0,7936.507936507935,0.0,252.0,0.0,252.0,7936.507936507935,11428571.42857143
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,200,2,2,72.0,208.0,36.0,104.0,10000.0,10000.0,47.0,4.0,66.66666667,20000.0,1400000.0
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,316,2,2,60.0,264.0,30.0,132.0,6329.113924,6329.113924,48.0,3.0,105.3333333,12658.22785,1025316.456
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,237,2,0,2628.0,0.0,1314.0,0.0,8438.818565400845,0.0,237.0,0.0,237.0,8438.818565400845,11088607.59493671
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,252,2,2,62.0,94.0,31.0,47.0,7936.507937,7936.507937,3.0,4.0,84.0,15873.01587,619047.619
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,66727,200,0,88000.0,0.0,440.0,0.0,2997.2874548533578,0.0,335.31155778894475,0.0,335.31155778894475,2997.2874548533578,1318806.4801354776
13,0,0,12,0,2.589735285398626,1,2,9,6.0,10,0,1957,6411,264,2,2,78.0,282.0,39.0,141.0,7575.757576,7575.757576,1.0,3.0,88.0,15151.51515,1363636.364
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,201,2,0,50.0,0.0,25.0,0.0,9950.248756218904,0.0,201.0,0.0,201.0,9950.248756218904,248756.21890547263
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,29541,178,0,77888.0,0.0,437.5730337078652,0.0,6025.523848210961,0.0,166.89830508474557,0.0,166.89830508474557,6025.523848210961,2636606.74994076
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,48981,2,2,80.0,202.0,40.0,101.0,40.83215941,40.83215941,49.0,3.0,16327.0,81.66431882,5757.334477
19,0,0,18,0,2.9056390622295662,1,2,15,9.0,16,0,5141,8831,115349,4,2,132.0,186.0,33.0,93.0,34.67737042,17.33868521,21208.66667,48.0,23069.8,52.01605562,2756.850948
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,26,2,0,762.0,0.0,381.0,0.0,76923.07692307692,0.0,26.0,0.0,26.0,76923.07692307692,29307692.30769231
13,0,0,11,0,2.125,2,3,7,3.6666666666666665,8,0,4005,7091,22438,200,0,88000.0,0.0,440.0,0.0,8913.450396648543,0.0,112.75376884422106,0.0,112.75376884422106,8913.450396648543,3921918.174525359
17,3,0,14,0,2.1142465351822795,3,4,6,3.5,10,1,2078,3769,94339,2,2,70.0,168.0,35.0,84.0,21.20013992,21.20013992,1.0,4.0,31446.33333,42.40027984,2522.816651
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,18637,200,0,88000.0,0.0,440.0,0.0,10731.340881043086,0.0,93.65326633165824,0.0,93.65326633165824,10731.340881043086,4721789.987658958
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,30486,1,1,44.0,60.0,44.0,60.0,32.80194187,32.80194187,0.0,0.0,30486.0,65.60388375,3411.401955
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,1106098,4,4,124.0,360.0,31.0,90.0,3.616316095,3.616316095,368650.3333,340822.0,158014.0,7.23263219,437.5742475
10,3,0,8,0,1.7270345757403085,2,3,3,2.6666666666666665,7,1,2715,4906,109821,4,4,188.0,700.0,47.0,175.0,36.42290637,36.42290637,36527.33333,36533.33333,15688.71429,72.84581273,8085.885213
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,1949,4,0,5888.0,0.0,1472.0,0.0,2052.334530528476,0.0,649.6666666666667,0.0,649.6666666666667,2052.334530528476,3021036.4289379166
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,7,2,0,2752.0,0.0,1376.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,393142857.14285713
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,23956,2,2,70.0,290.0,35.0,145.0,83.48639172,83.48639172,4.0,48.0,7985.333333,166.9727834,15027.55051
15,3,0,12,0,1.7806390622295662,3,4,4,3.0,8,1,1540,2823,45,2,0,2018.0,0.0,1009.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,44844444.44444444
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,160,2,2,78.0,110.0,39.0,55.0,12500.0,12500.0,3.0,4.0,53.33333333,25000.0,1175000.0
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,53,2,0,602.0,0.0,301.0,0.0,37735.84905660377,0.0,53.0,0.0,53.0,37735.84905660377,11358490.566037737
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,65622,2,2,66.0,130.0,33.0,65.0,30.47758374,30.47758374,1.0,48.0,21874.0,60.95516747,2986.803206
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,47732,1,1,44.0,86.0,44.0,86.0,20.95030587,20.95030587,0.0,0.0,47732.0,41.90061175,2723.539764
20,0,0,19,0,2.6705532623532613,1,2,16,9.5,17,0,1559,2759,59983,1,1,72.0,104.0,72.0,104.0,16.67139023,16.67139023,0.0,0.0,59983.0,33.34278045,2934.16468
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,48,2,0,716.0,0.0,358.0,0.0,41666.66666666666,0.0,48.0,0.0,48.0,41666.66666666666,14916666.666666664
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,30998,1,1,53.0,128.0,53.0,128.0,32.26014582,32.26014582,0.0,0.0,30998.0,64.52029163,5839.086393
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,180,2,2,110.0,334.0,55.0,167.0,11111.11111,11111.11111,4.0,4.0,60.0,22222.22222,2466666.667
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,2,4,0,1900.0,0.0,475.0,0.0,2000000.0,0.0,0.6666666666666667,0.0,0.6666666666666667,2000000.0,950000000.0
10,0,0,9,0,2.120589933192232,1,2,6,4.5,7,0,5293,7203,178,2,2,82.0,138.0,41.0,69.0,11235.95506,11235.95506,4.0,48.0,59.33333333,22471.91011,1235955.056
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,195,2,2,80.0,202.0,40.0,101.0,10256.41026,10256.41026,3.0,48.0,65.0,20512.82051,1446153.846
13,0,0,12,0,2.9631196533066344,1,2,10,6.0,11,0,2102,3819,22664,2,2,68.0,158.0,34.0,79.0,88.24567596,88.24567596,3.0,3.0,7554.666667,176.4913519,9971.761384
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,49540,1,1,56.0,112.0,56.0,112.0,20.18570852,20.18570852,0.0,0.0,49540.0,40.37141704,3391.199031
21,3,0,19,0,3.052331203275206,2,3,13,6.333333333333333,17,1,2476,2930,228,2,0,84.0,0.0,42.0,0.0,8771.929824561403,0.0,228.0,0.0,228.0,8771.929824561403,368421.0526315789
19,3,0,15,0,2.289390278819448,4,5,5,3.0,9,1,1852,1842,188,2,2,68.0,158.0,34.0,79.0,10638.29787,10638.29787,3.0,48.0,62.66666667,21276.59574,1202127.66
16,3,0,14,0,2.646559739822547,2,3,9,4.666666666666667,13,1,4699,8130,167,2,2,88.0,188.0,44.0,94.0,11976.0479,11976.0479,4.0,4.0,55.66666667,23952.09581,1652694.611
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,20762,2,2,84.0,116.0,42.0,58.0,96.32983334938832,96.32983334938832,4.0,2.0,6920.666666666666,192.65966669877665,9632.983334938832
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,83,2,0,1086.0,0.0,543.0,0.0,24096.38554216868,0.0,83.0,0.0,83.0,24096.38554216868,13084337.34939759
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,23762,1,1,47.0,88.0,47.0,88.0,42.08399966,42.08399966,0.0,0.0,23762.0,84.16799933,5681.339955
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,1,2,0,1410.0,0.0,705.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,1410000000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,202,2,0,2848.0,0.0,1424.0,0.0,9900.9900990099,0.0,202.0,0.0,202.0,9900.9900990099,14099009.9009901
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,189,2,2,86.0,198.0,43.0,99.0,10582.01058,10582.01058,1.0,1.0,63.0,21164.02116,1502645.503
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,172,2,2,90.0,166.0,45.0,83.0,11627.90698,11627.90698,3.0,3.0,57.33333333,23255.81395,1488372.093
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,384,2,2,72.0,454.0,36.0,227.0,5208.333333,5208.333333,1.0,47.0,128.0,10416.66667,1369791.667
17,0,0,16,0,3.249686713339204,1,2,13,8.0,14,0,5245,9001,51,2,0,1854.0,0.0,927.0,0.0,39215.68627450981,0.0,51.0,0.0,51.0,39215.68627450981,36352941.176470585
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,50033,1,1,56.0,88.0,56.0,88.0,19.98680871,19.98680871,0.0,0.0,50033.0,39.97361741,2878.100454
15,9,0,11,0,2.92943872242372,4,3,5,4.333333333333333,15,1,3035,5406,240253,1,1,46.0,128.0,46.0,128.0,4.162278931,4.162278931,0.0,0.0,240253.0,8.324557862,724.236534
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,30899,2,2,176.0,340.0,88.0,170.0,64.72701382,64.72701382,3.0,3.0,10299.66667,129.4540276,16699.56957
15,0,0,12,2,3.28621562566106,1,2,11,7.0,12,0,1094,1974,180,2,2,64.0,158.0,32.0,79.0,11111.11111,11111.11111,1.0,2.0,60.0,22222.22222,1233333.333
21,15,0,12,4,3.8022070693131047,5,3,10,6.333333333333333,21,1,3035,5406,46496,200,0,88000.0,0.0,440.0,0.0,4301.445285615967,0.0,233.6482412060301,0.0,233.6482412060301,4301.445285615967,1892635.9256710247
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,31058,2,2,60.0,124.0,30.0,62.0,64.39564685,64.39564685,3.0,4.0,10352.66667,128.7912937,5924.399511
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,206,2,2,64.0,96.0,32.0,48.0,9708.737864,9708.737864,2.0,48.0,68.66666667,19417.47573,776699.0291
28,11,0,10,12,2.2057885242721635,6,6,7,3.8333333333333335,15,1,9,64,51469,200,0,88000.0,0.0,440.0,0.0,3885.8341914550506,0.0,258.63819095477385,0.0,258.63819095477385,3885.8341914550506,1709767.0442402223
12,0,0,11,0,2.5954888901709445,1,2,8,5.5,9,0,2517,3646,25728,2,2,70.0,134.0,35.0,67.0,77.73631841,77.73631841,1.0,48.0,8576.0,155.4726368,7929.104478
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,170,2,2,70.0,166.0,35.0,83.0,11764.70588,11764.70588,3.0,47.0,56.66666667,23529.41176,1388235.294
10,0,0,5,3,1.8348756474779464,2,2,6,4.5,7,0,3520,5,37975,200,0,88000.0,0.0,440.0,0.0,5266.622778143516,0.0,190.829145728643,0.0,190.829145728643,5266.622778143516,2317314.022383147
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,51647,2,2,66.0,160.0,33.0,80.0,38.72441768,38.72441768,3.0,3.0,17215.66667,77.44883536,4375.859198
10,0,0,8,0,1.5,2,3,3,2.6666666666666665,4,0,1382,4319,159,2,2,88.0,144.0,44.0,72.0,12578.61635,12578.61635,4.0,3.0,53.0,25157.2327,1459119.497
28,11,0,10,12,2.612446222279488,6,6,7,3.8333333333333335,15,1,2,38,233,2,2,80.0,180.0,40.0,90.0,8583.690987,8583.690987,10.0,3.0,77.66666667,17167.38197,1115879.828
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23210,1,1,56.0,116.0,56.0,116.0,43.08487721,43.08487721,0.0,0.0,23210.0,86.16975442,7410.59888
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,122494,2,2,64.0,96.0,32.0,48.0,16.32733032,16.32733032,4.0,1.0,40831.33333,32.65466064,1306.186425
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,260,2,2,90.0,196.0,45.0,98.0,7692.307692,7692.307692,1.0,2.0,86.66666667,15384.61538,1100000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,52300,1,1,53.0,87.0,53.0,87.0,19.12045889,19.12045889,0.0,0.0,52300.0,38.24091778,2676.864245
11,0,0,10,0,2.375,1,2,7,5.0,8,0,5730,10041,30693,2,2,84.0,192.0,42.0,96.0,65.16143746,65.16143746,3.0,3.0,10231.0,130.3228749,8992.27837
18,3,0,15,0,2.796105389090386,3,3,11,5.333333333333333,15,1,2964,5314,145,2,2,90.0,122.0,45.0,61.0,13793.10345,13793.10345,3.0,3.0,48.33333333,27586.2069,1462068.966
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,276,2,2,76.0,484.0,38.0,242.0,7246.376812,7246.376812,48.0,12.0,92.0,14492.75362,2028985.507
21,0,0,18,0,3.716040279139962,3,2,17,10.0,18,0,1178,2072,235,2,2,94.0,206.0,47.0,103.0,8510.638298,8510.638298,48.0,48.0,78.33333333,17021.2766,1276595.745
11,0,0,10,0,2.625,1,2,7,5.0,8,0,5630,9817,30248,1,1,42.0,58.0,42.0,58.0,33.06003703,33.06003703,0.0,0.0,30248.0,66.12007405,3306.003703
13,0,0,12,0,2.789735285398626,1,2,9,6.0,10,0,592,1305,171,2,2,82.0,114.0,41.0,57.0,11695.90643,11695.90643,3.0,3.0,57.0,23391.81287,1146198.83
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,47390,1,1,55.0,120.0,55.0,120.0,21.10149821,21.10149821,0.0,0.0,47390.0,42.20299641,3692.762186
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,2,2,0,82.0,0.0,41.0,0.0,1000000.0,0.0,2.0,0.0,2.0,1000000.0,41000000.0
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,170,2,2,60.0,188.0,30.0,94.0,11764.70588,11764.70588,3.0,4.0,56.66666667,23529.41176,1458823.529
9,0,0,8,0,2.4063042189065182,1,2,6,4.0,7,0,2629,3097,64848889,2,2,96.0,368.0,48.0,184.0,0.030840929,0.030840929,64500000.0,64600000.0,21600000.0,0.061681859,7.155095595
7,0,0,6,0,1.4575424759098898,1,2,4,3.0,5,0,4550,7630,24432,1,1,55.0,113.0,55.0,113.0,40.92992796,40.92992796,0.0,0.0,24432.0,81.85985593,6876.227898
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,223,2,0,350.0,0.0,175.0,0.0,8968.609865470851,0.0,223.0,0.0,223.0,8968.609865470851,1569506.726457399
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,48433,2,2,96.0,128.0,48.0,64.0,41.29415894,41.29415894,3.0,4.0,16144.33333,82.58831788,4624.945801
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,28238,200,0,88000.0,0.0,440.0,0.0,7082.654578936185,0.0,141.8994974874372,0.0,141.8994974874372,7082.654578936185,3116368.0147319217
11,0,0,10,0,2.120589933192232,1,2,6,5.0,7,0,256,653,91779,1,1,40.0,172.0,40.0,172.0,10.89573868,10.89573868,0.0,0.0,91779.0,21.79147735,2309.896599
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,291572,200,0,88000.0,0.0,440.0,0.0,685.9369212407228,0.0,1465.1859296482426,0.0,1465.1859296482426,685.9369212407228,301812.245345918
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,152,2,2,88.0,120.0,44.0,60.0,13157.89474,13157.89474,3.0,3.0,50.66666667,26315.78947,1368421.053
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,218,2,2,60.0,264.0,30.0,132.0,9174.311927,9174.311927,4.0,48.0,72.66666667,18348.62385,1486238.532
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,193,2,2,64.0,96.0,32.0,48.0,10362.6943,10362.6943,4.0,3.0,64.33333333,20725.3886,829015.544
18,0,0,16,0,3.2619443552071625,2,3,12,5.333333333333333,13,0,1722,7076,228,2,0,2304.0,0.0,1152.0,0.0,8771.929824561403,0.0,228.0,0.0,228.0,8771.929824561403,10105263.157894736
16,10,0,12,0,3.077819531114783,4,3,5,4.666666666666667,16,1,3035,5406,456012,1,1,47.0,106.0,47.0,106.0,2.192924748,2.192924748,0.0,0.0,456012.0,4.385849495,335.5174864
15,3,0,13,0,2.8899750004807707,2,3,8,4.333333333333333,12,1,4840,8341,156,2,2,64.0,96.0,32.0,48.0,12820.51282,12820.51282,4.0,4.0,52.0,25641.02564,1025641.026
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,31047,4,4,140.0,400.0,35.0,100.0,128.8369247,128.8369247,10295.0,1.333333333,4435.285714,257.6738493,17392.98483
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,46856,1,1,41.0,141.0,41.0,141.0,21.34198395,21.34198395,0.0,0.0,46856.0,42.6839679,3884.241079
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,60695,2,2,86.0,196.0,43.0,98.0,32.95164346,32.95164346,3.0,3.0,20231.66667,65.90328693,4646.181728
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30739,2,2,66.0,98.0,33.0,49.0,65.06392531,65.06392531,3.0,3.0,10246.33333,130.1278506,5335.241875
13,0,0,12,0,2.789735285398626,1,2,9,6.0,10,0,2678,371,50554,2,2,88.0,164.0,44.0,82.0,39.56165684,39.56165684,4.0,3.0,16851.33333,79.12331368,4984.768762
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,31552,1,1,52.0,113.0,52.0,113.0,31.69371197,31.69371197,0.0,0.0,31552.0,63.38742394,5229.462475
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,279,2,2,64.0,196.0,32.0,98.0,7168.458781,7168.458781,3.0,3.0,93.0,14336.91756,931899.6416
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,84334,1,1,43.0,147.0,43.0,147.0,11.85761377,11.85761377,0.0,0.0,84334.0,23.71522755,2252.946617
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,36032,200,0,88000.0,0.0,440.0,0.0,5550.621669626999,0.0,181.06532663316588,0.0,181.06532663316588,5550.621669626999,2442273.534635879
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,96974,1,1,46.0,207.0,46.0,207.0,10.3120424,10.3120424,0.0,0.0,96974.0,20.62408481,2608.946728
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,30591,1,1,83.0,211.0,83.0,211.0,32.68935308,32.68935308,0.0,0.0,30591.0,65.37870616,9610.669805
15,0,11,0,3,3.625,1,1,15,15.0,16,0,11,151,191,2,2,98.0,162.0,49.0,81.0,10471.20419,10471.20419,3.0,49.0,63.66666667,20942.40838,1361256.545
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,221,2,2,68.0,422.0,34.0,211.0,9049.773756,9049.773756,4.0,4.0,73.66666667,18099.54751,2217194.57
11,0,0,10,0,2.595488890170944,1,2,8,5.0,9,0,4694,2450,61937,2,2,82.0,338.0,41.0,169.0,32.29087621,32.29087621,4.0,4.0,20645.66667,64.58175243,6781.084005
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,66048,1,1,47.0,63.0,47.0,63.0,15.14050388,15.14050388,0.0,0.0,66048.0,30.28100775,1665.455426
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,211,2,2,88.0,120.0,44.0,60.0,9478.672986,9478.672986,3.0,4.0,70.33333333,18957.34597,985781.9905
12,0,0,11,0,2.0671680565972257,1,2,8,5.5,9,0,4594,7959,31551,2,2,84.0,148.0,42.0,74.0,63.38943298,63.38943298,189.0,3.0,10517.0,126.778866,7353.174226
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,118343164,2,2,85.0,213.0,42.5,106.5,0.016900004,0.016900004,118000000.0,118000000.0,39400000.0,0.033800009,2.518100665
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,23465,1,1,88.0,184.0,88.0,184.0,42.61666312,42.61666312,0.0,0.0,23465.0,85.23332623,11591.73237
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,237,2,2,64.0,96.0,32.0,48.0,8438.818565,8438.818565,4.0,4.0,79.0,16877.63713,675105.4852
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,46589,1,1,61.0,107.0,61.0,107.0,21.46429415,21.46429415,0.0,0.0,46589.0,42.92858829,3606.001417
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,31577,2,2,60.0,288.0,30.0,144.0,63.33723913,63.33723913,1.0,3.0,10525.66667,126.6744783,11020.67961
11,0,0,10,0,2.289390278819448,1,2,8,5.0,9,0,186,7573,46,2,0,2030.0,0.0,1015.0,0.0,43478.260869565216,0.0,46.0,0.0,46.0,43478.260869565216,44130434.782608695
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,172,2,2,102.0,158.0,51.0,79.0,11627.90698,11627.90698,3.0,3.0,57.33333333,23255.81395,1511627.907
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23290,1,1,96.0,174.0,96.0,174.0,42.93688278,42.93688278,0.0,0.0,23290.0,85.87376556,11592.95835
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,24288,2,2,98.0,266.0,49.0,133.0,82.34519104,82.34519104,49.0,4.0,8096.0,164.6903821,14986.82477
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,1048964,6,2,288.0,222.0,48.0,111.0,5.719929378,1.906643126,206130.4,48.0,149852.0,7.626572504,486.1939971
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,32573,200,0,88000.0,0.0,440.0,0.0,6140.054646486354,0.0,163.68341708542715,0.0,163.68341708542715,6140.054646486354,2701624.044453996
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,1248,2,2,78.0,188.0,39.0,94.0,1602.564103,1602.564103,1.0,3.0,416.0,3205.128205,213141.0256
13,0,0,12,0,2.7813014714884527,1,2,10,6.0,11,0,4375,4678,179,2,2,78.0,182.0,39.0,91.0,11173.18436,11173.18436,3.0,48.0,59.66666667,22346.36872,1452513.966
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,438,4,0,5600.0,0.0,1400.0,0.0,9132.4200913242,0.0,146.0,0.0,146.0,9132.4200913242,12785388.127853883
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,66415,2,2,64.0,264.0,32.0,132.0,30.11367914,30.11367914,48.0,49.0,22138.33333,60.22735828,4938.643379
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,1069,2,2,62.0,274.0,31.0,137.0,1870.90739,1870.90739,3.0,3.0,356.3333333,3741.81478,314312.4415
8,0,0,7,0,2.15413541726763,1,2,5,3.5,6,0,3403,6007,224024,200,0,88000.0,0.0,440.0,0.0,892.7614898403743,0.0,1125.7487437185923,0.0,1125.7487437185923,892.7614898403743,392815.0555297647
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23815,2,2,92.0,262.0,46.0,131.0,83.98068444,83.98068444,4.0,4.0,7938.333333,167.9613689,14864.58115
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,5310212,4,4,176.0,316.0,44.0,79.0,0.753265595,0.753265595,1759740.0,1770010.0,758601.7143,1.506531189,92.65166814
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,1,2,0,1276.0,0.0,638.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,1276000000.0
20,0,0,19,0,3.2587885564709085,1,2,16,9.5,17,0,1699,4765,207,2,2,80.0,112.0,40.0,56.0,9661.835749,9661.835749,49.0,48.0,69.0,19323.6715,927536.2319
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,65007,4,2,184.0,348.0,46.0,174.0,61.53183503,30.76591752,10208.0,3.0,13001.4,92.29775255,8183.734059
